# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
591.53 2.01259e-14 4.83358e-23 7.04219e-09 1.75034e-09
591.18 2.05471e-14 4.92184e-23 7.18109e-09 1.77703e-09
590.83 2.0977e-14 5.01163e-23 7.32263e-09 1.8041e-09
590.48 2.14155e-14 5.10296e-23 7.46687e-09 1.83154e-09
590.13 2.1863e-14 5.19587e-23 7.61384e-09 1.85937e-09
589.779 2.23195e-14 5.29039e-23 7.7636e-09 1.88758e-09
589.429 2.27852e-14 5.38653e-23 7.91621e-09 1.91619e-09
589.079 2.32604e-14 5.48432e-23 8.0717e-09 1.94519e-09
588.729 2.37452e-14 5.5838e-23 8.23014e-09 1.9746e-09
588.379 2.42398e-14 5.68499e-23 8.39158e-09 2.00441e-09
588.029 2.47444e-14 5.78791e-23 8.55607e-09 2.03464e-09
587.679 2.52591e-14 5.8926e-23 8.72367e-09 2.06528e-09
587.329 2.57843e-14 5.99908e-23 8.89444e-09 2.09635e-09
586.979 2.632e-14 6.10738e-23 9.06843e-09 2.12784e-09
586.629 2.68666e-14 6.21754e-23 9.2457e-09 2.15977e-09
586.279 2.74241e-14 6.32957e-23 9.4263e-09 2.19213e-09
585.929 2.79929e-14 6.44352e-23 9.61031e-09 2.22495e-09
585.579 2.8573e-14 6.55941e-23 9.79779e-09 2.25821e-09
585.229 2.91649e-14 6.67728e-23 9.98878e-09 2.29192e-09
584.879 2.97686e-14 6.79715e-23 1.01834e-08 2.3261e-09
584.529 3.03845e-14 6.91906e-23 1.03816e-08 2.36074e-09
584.179 3.10127e-14 7.04304e-23 1.05836e-08 2.39586e-09
583.829 3.16535e-14 7.16913e-23 1.07893e-08 2.43145e-09
583.479 3.23072e-14 7.29735e-23 1.09989e-08 2.46753e-09
583.129 3.29739e-14 7.42775e-23 1.12124e-08 2.5041e-09
582.779 3.36539e-14 7.56035e-23 1.14299e-08 2.54116e-09
582.429 3.43476e-14 7.6952e-23 1.16515e-08 2.57873e-09
582.079 3.50551e-14 7.83232e-23 1.18772e-08 2.6168e-09
581.729 3.57768e-14 7.97176e-23 1.21072e-08 2.65539e-09
581.379 3.65128e-14 8.11355e-23 1.23414e-08 2.6945e-09
581.029 3.72636e-14 8.25773e-23 1.258e-08 2.73413e-09
580.679 3.80293e-14 8.40433e-23 1.2823e-08 2.7743e-09
580.329 3.88102e-14 8.5534e-23 1.30706e-08 2.81501e-09
579.979 3.96067e-14 8.70498e-23 1.33227e-08 2.85627e-09
579.629 4.0419e-14 8.8591e-23 1.35796e-08 2.89808e-09
579.279 4.12475e-14 9.0158e-23 1.38412e-08 2.94045e-09
578.929 4.20924e-14 9.17513e-23 1.41076e-08 2.98338e-09
578.579 4.29541e-14 9.33712e-23 1.43791e-08 3.02689e-09
578.229 4.38329e-14 9.50183e-23 1.46555e-08 3.07097e-09
577.879 4.47292e-14 9.66928e-23 1.4937e-08 3.11565e-09
577.529 4.56432e-14 9.83953e-23 1.52238e-08 3.16092e-09
577.179 4.65752e-14 1.00126e-22 1.55159e-08 3.20678e-09
